"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",14.344,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",14.378,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2016",14.484,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2017",14.6,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2018",15.11,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2019",15.146,
"POL","TAXINCOME","TOT","PC_TOT_TAX","A","2020",14.41,
"PRT","TAXINCOME","TOT","PC_GDP","A","1989",3.662,
"PRT","TAXINCOME","TOT","PC_GDP","A","1990",4.199,
"PRT","TAXINCOME","TOT","PC_GDP","A","1991",4.878,
"PRT","TAXINCOME","TOT","PC_GDP","A","1992",6.008,
"PRT","TAXINCOME","TOT","PC_GDP","A","1993",5.591,
"PRT","TAXINCOME","TOT","PC_GDP","A","1994",5.39,
"PRT","TAXINCOME","TOT","PC_GDP","A","1995",5.445,
"PRT","TAXINCOME","TOT","PC_GDP","A","1996",5.524,
"PRT","TAXINCOME","TOT","PC_GDP","A","1997",5.213,
"PRT","TAXINCOME","TOT","PC_GDP","A","1998",5.048,
"PRT","TAXINCOME","TOT","PC_GDP","A","1999",5.047,
"PRT","TAXINCOME","TOT","PC_GDP","A","2000",5.271,
"PRT","TAXINCOME","TOT","PC_GDP","A","2001",5.317,
"PRT","TAXINCOME","TOT","PC_GDP","A","2002",5.127,
"PRT","TAXINCOME","TOT","PC_GDP","A","2003",4.981,
"PRT","TAXINCOME","TOT","PC_GDP","A","2004",4.944,
"PRT","TAXINCOME","TOT","PC_GDP","A","2005",5.041,
"PRT","TAXINCOME","TOT","PC_GDP","A","2006",5.113,
"PRT","TAXINCOME","TOT","PC_GDP","A","2007",5.315,
"PRT","TAXINCOME","TOT","PC_GDP","A","2008",5.381,
"PRT","TAXINCOME","TOT","PC_GDP","A","2009",5.502,
"PRT","TAXINCOME","TOT","PC_GDP","A","2010",5.366,
"PRT","TAXINCOME","TOT","PC_GDP","A","2011",5.968,
"PRT","TAXINCOME","TOT","PC_GDP","A","2012",5.817,
"PRT","TAXINCOME","TOT","PC_GDP","A","2013",7.695,
"PRT","TAXINCOME","TOT","PC_GDP","A","2014",7.698,
"PRT","TAXINCOME","TOT","PC_GDP","A","2015",7.316,
"PRT","TAXINCOME","TOT","PC_GDP","A","2016",6.763,
"PRT","TAXINCOME","TOT","PC_GDP","A","2017",6.432,
"PRT","TAXINCOME","TOT","PC_GDP","A","2018",6.488,
"PRT","TAXINCOME","TOT","PC_GDP","A","2019",6.347,
"PRT","TAXINCOME","TOT","PC_GDP","A","2020",6.915,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1989",13.931,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1990",15.854,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1991",17.719,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1992",20.396,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1993",19.949,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1994",18.713,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1995",18.596,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1996",18.5,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1997",17.494,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1998",16.793,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","1999",16.365,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2000",17.046,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2001",17.316,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2002",16.466,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2003",16.543,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2004",16.359,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2005",16.29,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2006",16.278,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2007",16.691,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2008",16.954,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2009",18.467,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2010",17.67,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2011",18.517,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2012",18.37,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.654,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2014",22.522,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2015",21.28,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2016",19.862,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2017",18.855,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2018",18.72,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2019",18.396,
"PRT","TAXINCOME","TOT","PC_TOT_TAX","A","2020",19.897,
"SVK","TAXINCOME","TOT","PC_GDP","A","1995",3.517,
"SVK","TAXINCOME","TOT","PC_GDP","A","1996",3.881,
"SVK","TAXINCOME","TOT","PC_GDP","A","1997",4.241,
"SVK","TAXINCOME","TOT","PC_GDP","A","1998",4.265,
"SVK","TAXINCOME","TOT","PC_GDP","A","1999",4.226,
"SVK","TAXINCOME","TOT","PC_GDP","A","2000",3.331,
"SVK","TAXINCOME","TOT","PC_GDP","A","2001",3.472,
"SVK","TAXINCOME","TOT","PC_GDP","A","2002",3.227,
"SVK","TAXINCOME","TOT","PC_GDP","A","2003",3.143,
"SVK","TAXINCOME","TOT","PC_GDP","A","2004",3.02,
"SVK","TAXINCOME","TOT","PC_GDP","A","2005",2.963,
"SVK","TAXINCOME","TOT","PC_GDP","A","2006",2.886,
"SVK","TAXINCOME","TOT","PC_GDP","A","2007",2.881,
"SVK","TAXINCOME","TOT","PC_GDP","A","2008",3.055,
"SVK","TAXINCOME","TOT","PC_GDP","A","2009",2.798,
"SVK","TAXINCOME","TOT","PC_GDP","A","2010",2.624,
"SVK","TAXINCOME","TOT","PC_GDP","A","2011",2.805,
"SVK","TAXINCOME","TOT","PC_GDP","A","2012",2.885,
"SVK","TAXINCOME","TOT","PC_GDP","A","2013",2.922,
"SVK","TAXINCOME","TOT","PC_GDP","A","2014",2.983,
"SVK","TAXINCOME","TOT","PC_GDP","A","2015",3.089,
"SVK","TAXINCOME","TOT","PC_GDP","A","2016",3.306,
"SVK","TAXINCOME","TOT","PC_GDP","A","2017",3.379,
"SVK","TAXINCOME","TOT","PC_GDP","A","2018",3.601,
"SVK","TAXINCOME","TOT","PC_GDP","A","2019",3.764,
"SVK","TAXINCOME","TOT","PC_GDP","A","2020",3.79,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","1995",8.909,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","1996",10.06,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","1997",11.626,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","1998",11.815,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","1999",12.127,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2000",9.903,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2001",10.616,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2002",9.83,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2003",9.657,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2004",9.578,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2005",9.47,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2006",9.839,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2007",9.86,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2008",10.509,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2009",9.686,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2010",9.34,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2011",9.648,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2012",10.039,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2013",9.423,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2014",9.352,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2015",9.458,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2016",9.97,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2017",9.928,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2018",10.531,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2019",10.889,
"SVK","TAXINCOME","TOT","PC_TOT_TAX","A","2020",10.904,
"ESP","TAXINCOME","TOT","PC_GDP","A","1965",2.041,
"ESP","TAXINCOME","TOT","PC_GDP","A","1966",1.867,
"ESP","TAXINCOME","TOT","PC_GDP","A","1967",1.876,
"ESP","TAXINCOME","TOT","PC_GDP","A","1968",1.795,
"ESP","TAXINCOME","TOT","PC_GDP","A","1969",1.687,
"ESP","TAXINCOME","TOT","PC_GDP","A","1970",1.771,
"ESP","TAXINCOME","TOT","PC_GDP","A","1971",1.878,
"ESP","TAXINCOME","TOT","PC_GDP","A","1972",1.931,
"ESP","TAXINCOME","TOT","PC_GDP","A","1973",2.037,
"ESP","TAXINCOME","TOT","PC_GDP","A","1974",2.144,
"ESP","TAXINCOME","TOT","PC_GDP","A","1975",2.597,
"ESP","TAXINCOME","TOT","PC_GDP","A","1976",2.942,
"ESP","TAXINCOME","TOT","PC_GDP","A","1977",3.183,
"ESP","TAXINCOME","TOT","PC_GDP","A","1978",3.819,
"ESP","TAXINCOME","TOT","PC_GDP","A","1979",3.951,
"ESP","TAXINCOME","TOT","PC_GDP","A","1980",4.467,
"ESP","TAXINCOME","TOT","PC_GDP","A","1981",4.338,
"ESP","TAXINCOME","TOT","PC_GDP","A","1982",4.454,
"ESP","TAXINCOME","TOT","PC_GDP","A","1983",4.776,
"ESP","TAXINCOME","TOT","PC_GDP","A","1984",5.053,
"ESP","TAXINCOME","TOT","PC_GDP","A","1985",5.204,
"ESP","TAXINCOME","TOT","PC_GDP","A","1986",4.871,
"ESP","TAXINCOME","TOT","PC_GDP","A","1987",6.39,
"ESP","TAXINCOME","TOT","PC_GDP","A","1988",6.467,
"ESP","TAXINCOME","TOT","PC_GDP","A","1989",7.243,
"ESP","TAXINCOME","TOT","PC_GDP","A","1990",6.853,
"ESP","TAXINCOME","TOT","PC_GDP","A","1991",7.412,
"ESP","TAXINCOME","TOT","PC_GDP","A","1992",7.71,
"ESP","TAXINCOME","TOT","PC_GDP","A","1993",7.655,
"ESP","TAXINCOME","TOT","PC_GDP","A","1994",7.406,
"ESP","TAXINCOME","TOT","PC_GDP","A","1995",7.465,
"ESP","TAXINCOME","TOT","PC_GDP","A","1996",7.264,
"ESP","TAXINCOME","TOT","PC_GDP","A","1997",6.896,
"ESP","TAXINCOME","TOT","PC_GDP","A","1998",6.943,
"ESP","TAXINCOME","TOT","PC_GDP","A","1999",6.681,
"ESP","TAXINCOME","TOT","PC_GDP","A","2000",6.367,
"ESP","TAXINCOME","TOT","PC_GDP","A","2001",6.562,
"ESP","TAXINCOME","TOT","PC_GDP","A","2002",6.712,
"ESP","TAXINCOME","TOT","PC_GDP","A","2003",6.245,
"ESP","TAXINCOME","TOT","PC_GDP","A","2004",6.258,
"ESP","TAXINCOME","TOT","PC_GDP","A","2005",6.551,
"ESP","TAXINCOME","TOT","PC_GDP","A","2006",6.977,
"ESP","TAXINCOME","TOT","PC_GDP","A","2007",7.505,
"ESP","TAXINCOME","TOT","PC_GDP","A","2008",7.013,
"ESP","TAXINCOME","TOT","PC_GDP","A","2009",6.608,
"ESP","TAXINCOME","TOT","PC_GDP","A","2010",6.909,
"ESP","TAXINCOME","TOT","PC_GDP","A","2011",7.179,
"ESP","TAXINCOME","TOT","PC_GDP","A","2012",7.463,
"ESP","TAXINCOME","TOT","PC_GDP","A","2013",7.569,
"ESP","TAXINCOME","TOT","PC_GDP","A","2014",7.702,
"ESP","TAXINCOME","TOT","PC_GDP","A","2015",7.322,
"ESP","TAXINCOME","TOT","PC_GDP","A","2016",7.224,
"ESP","TAXINCOME","TOT","PC_GDP","A","2017",7.387,
"ESP","TAXINCOME","TOT","PC_GDP","A","2018",7.677,
"ESP","TAXINCOME","TOT","PC_GDP","A","2019",7.872,
"ESP","TAXINCOME","TOT","PC_GDP","A","2020",8.699,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1965",14.318,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1966",14.122,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1967",11.428,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1968",11.512,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1969",10.573,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1970",11.459,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1971",11.951,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1972",11.636,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1973",11.881,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1974",12.926,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1975",14.504,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1976",16.442,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1977",16.192,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1978",18.303,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1979",18.489,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1980",20.365,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1981",18.749,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1982",19.015,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1983",18.885,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1984",19.718,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1985",19.444,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1986",17.32,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1987",21.386,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1988",21.544,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1989",22.82,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1990",21.731,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1991",23.302,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1992",23.499,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1993",24.022,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1994",23.218,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1995",23.844,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1996",23.351,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1997",21.585,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1998",21.192,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","1999",20.162,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2000",19.265,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2001",20.01,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2002",20.191,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2003",18.871,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2004",18.383,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2005",18.587,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2006",19.38,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2007",20.61,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2008",21.845,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2009",22.267,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2010",22.088,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2011",23.017,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2012",23.057,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.856,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2014",22.729,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2015",21.634,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2016",21.5,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2017",21.81,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2018",22.148,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2019",22.698,
"ESP","TAXINCOME","TOT","PC_TOT_TAX","A","2020",23.751,
"SWE","TAXINCOME","TOT","PC_GDP","A","1965",15.078,
"SWE","TAXINCOME","TOT","PC_GDP","A","1966",15.205,
"SWE","TAXINCOME","TOT","PC_GDP","A","1967",15.597,
"SWE","TAXINCOME","TOT","PC_GDP","A","1968",16.167,
"SWE","TAXINCOME","TOT","PC_GDP","A","1969",16.734,
"SWE","TAXINCOME","TOT","PC_GDP","A","1970",17.501,
"SWE","TAXINCOME","TOT","PC_GDP","A","1971",16.351,
"SWE","TAXINCOME","TOT","PC_GDP","A","1972",17.264,
"SWE","TAXINCOME","TOT","PC_GDP","A","1973",16.26,
"SWE","TAXINCOME","TOT","PC_GDP","A","1974",16.863,
"SWE","TAXINCOME","TOT","PC_GDP","A","1975",17.694,
"SWE","TAXINCOME","TOT","PC_GDP","A","1976",18.19,
"SWE","TAXINCOME","TOT","PC_GDP","A","1977",18.361,
"SWE","TAXINCOME","TOT","PC_GDP","A","1978",18.794,
"SWE","TAXINCOME","TOT","PC_GDP","A","1979",18.377,
"SWE","TAXINCOME","TOT","PC_GDP","A","1980",17.7,
"SWE","TAXINCOME","TOT","PC_GDP","A","1981",17.773,
"SWE","TAXINCOME","TOT","PC_GDP","A","1982",17.779,
"SWE","TAXINCOME","TOT","PC_GDP","A","1983",17.216,
"SWE","TAXINCOME","TOT","PC_GDP","A","1984",16.906,
"SWE","TAXINCOME","TOT","PC_GDP","A","1985",17.102,
"SWE","TAXINCOME","TOT","PC_GDP","A","1986",17.731,
"SWE","TAXINCOME","TOT","PC_GDP","A","1987",18.269,
"SWE","TAXINCOME","TOT","PC_GDP","A","1988",18.824,
"SWE","TAXINCOME","TOT","PC_GDP","A","1989",19.135,
"SWE","TAXINCOME","TOT","PC_GDP","A","1990",18.786,
"SWE","TAXINCOME","TOT","PC_GDP","A","1991",15.707,
"SWE","TAXINCOME","TOT","PC_GDP","A","1992",15.655,
"SWE","TAXINCOME","TOT","PC_GDP","A","1993",15.952,
"SWE","TAXINCOME","TOT","PC_GDP","A","1994",16.164,
"SWE","TAXINCOME","TOT","PC_GDP","A","1995",15.084,
"SWE","TAXINCOME","TOT","PC_GDP","A","1996",15.802,
"SWE","TAXINCOME","TOT","PC_GDP","A","1997",15.969,
"SWE","TAXINCOME","TOT","PC_GDP","A","1998",16,
"SWE","TAXINCOME","TOT","PC_GDP","A","1999",16.721,
"SWE","TAXINCOME","TOT","PC_GDP","A","2000",17.73,
"SWE","TAXINCOME","TOT","PC_GDP","A","2001",15.685,
"SWE","TAXINCOME","TOT","PC_GDP","A","2002",14.268,
"SWE","TAXINCOME","TOT","PC_GDP","A","2003",14.754,
"SWE","TAXINCOME","TOT","PC_GDP","A","2004",15.035,
"SWE","TAXINCOME","TOT","PC_GDP","A","2005",15.601,
"SWE","TAXINCOME","TOT","PC_GDP","A","2006",14.753,
"SWE","TAXINCOME","TOT","PC_GDP","A","2007",13.988,
"SWE","TAXINCOME","TOT","PC_GDP","A","2008",13.193,
"SWE","TAXINCOME","TOT","PC_GDP","A","2009",12.686,
"SWE","TAXINCOME","TOT","PC_GDP","A","2010",12.058,
"SWE","TAXINCOME","TOT","PC_GDP","A","2011",11.669,
"SWE","TAXINCOME","TOT","PC_GDP","A","2012",11.942,
"SWE","TAXINCOME","TOT","PC_GDP","A","2013",12.198,
"SWE","TAXINCOME","TOT","PC_GDP","A","2014",12.198,
"SWE","TAXINCOME","TOT","PC_GDP","A","2015",12.526,
"SWE","TAXINCOME","TOT","PC_GDP","A","2016",13.255,
"SWE","TAXINCOME","TOT","PC_GDP","A","2017",13.325,
"SWE","TAXINCOME","TOT","PC_GDP","A","2018",12.916,
"SWE","TAXINCOME","TOT","PC_GDP","A","2019",12.281,
"SWE","TAXINCOME","TOT","PC_GDP","A","2020",12.396,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1965",48.746,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1966",48.103,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1967",48.044,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1968",47.092,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1969",47.51,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1970",49.774,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1971",45.565,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1972",46.513,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1973",44.691,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1974",45.048,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1975",46.142,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1976",43.19,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1977",41.634,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1978",42.275,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1979",42.44,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1980",41.038,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1981",40.048,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1982",40.946,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1983",39.06,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1984",38.692,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1985",38.739,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1986",38.244,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1987",37.407,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1988",39.1,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1989",39.332,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1990",38.514,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1991",33.523,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1992",35.252,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1993",36.478,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1994",36.723,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1995",33.472,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1996",33.779,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1997",33.506,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1998",33.536,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","1999",34.669,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2000",35.438,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2001",33.286,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2002",31.617,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2003",32.407,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2004",32.725,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2005",32.98,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2006",32.137,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2007",31.145,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2008",30.006,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2009",29.031,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2010",28.122,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2011",27.809,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2012",28.349,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2013",28.701,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2014",28.922,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2015",29.383,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2016",30.061,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2017",30.22,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2018",29.505,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2019",28.672,
"SWE","TAXINCOME","TOT","PC_TOT_TAX","A","2020",29.099,
"CHE","TAXINCOME","TOT","PC_GDP","A","1965",5.344,
"CHE","TAXINCOME","TOT","PC_GDP","A","1966",5.848,
"CHE","TAXINCOME","TOT","PC_GDP","A","1967",5.866,
"CHE","TAXINCOME","TOT","PC_GDP","A","1968",6.193,
"CHE","TAXINCOME","TOT","PC_GDP","A","1969",6.413,
"CHE","TAXINCOME","TOT","PC_GDP","A","1970",6.284,
"CHE","TAXINCOME","TOT","PC_GDP","A","1971",6.273,
"CHE","TAXINCOME","TOT","PC_GDP","A","1972",6.378,
"CHE","TAXINCOME","TOT","PC_GDP","A","1973",7.046,
"CHE","TAXINCOME","TOT","PC_GDP","A","1974",7.591,
"CHE","TAXINCOME","TOT","PC_GDP","A","1975",8.545,
"CHE","TAXINCOME","TOT","PC_GDP","A","1976",9.246,
"CHE","TAXINCOME","TOT","PC_GDP","A","1977",9.208,
"CHE","TAXINCOME","TOT","PC_GDP","A","1978",9.087,
"CHE","TAXINCOME","TOT","PC_GDP","A","1979",8.841,
"CHE","TAXINCOME","TOT","PC_GDP","A","1980",8.785,
"CHE","TAXINCOME","TOT","PC_GDP","A","1981",8.87,
"CHE","TAXINCOME","TOT","PC_GDP","A","1982",9.038,
"CHE","TAXINCOME","TOT","PC_GDP","A","1983",9.214,
"CHE","TAXINCOME","TOT","PC_GDP","A","1984",9.567,
"CHE","TAXINCOME","TOT","PC_GDP","A","1985",9.066,
"CHE","TAXINCOME","TOT","PC_GDP","A","1986",9.441,
"CHE","TAXINCOME","TOT","PC_GDP","A","1987",9.086,
"CHE","TAXINCOME","TOT","PC_GDP","A","1988",9.216,
"CHE","TAXINCOME","TOT","PC_GDP","A","1989",8.818,
"CHE","TAXINCOME","TOT","PC_GDP","A","1990",7.486,
"CHE","TAXINCOME","TOT","PC_GDP","A","1991",7.63,
"CHE","TAXINCOME","TOT","PC_GDP","A","1992",8.042,
"CHE","TAXINCOME","TOT","PC_GDP","A","1993",8.379,
"CHE","TAXINCOME","TOT","PC_GDP","A","1994",8.5,
"CHE","TAXINCOME","TOT","PC_GDP","A","1995",8.34,
"CHE","TAXINCOME","TOT","PC_GDP","A","1996",8.456,
"CHE","TAXINCOME","TOT","PC_GDP","A","1997",8.294,
"CHE","TAXINCOME","TOT","PC_GDP","A","1998",7.991,
"CHE","TAXINCOME","TOT","PC_GDP","A","1999",8.172,
"CHE","TAXINCOME","TOT","PC_GDP","A","2000",7.928,
"CHE","TAXINCOME","TOT","PC_GDP","A","2001",8.082,
"CHE","TAXINCOME","TOT","PC_GDP","A","2002",8.541,
"CHE","TAXINCOME","TOT","PC_GDP","A","2003",8.536,
"CHE","TAXINCOME","TOT","PC_GDP","A","2004",8.391,
"CHE","TAXINCOME","TOT","PC_GDP","A","2005",8.381,
"CHE","TAXINCOME","TOT","PC_GDP","A","2006",8.028,
